 2457997.4566061 | 1.68  
 2457997.4572706 | 1.68  
 2457997.4578033 | 1.67  
 2457997.4587269 | 1.66  
 2457997.4595212 | 1.63  
 2457997.4599667 | 1.62  
 2457997.4608473 | 1.62  
 2457997.4618132 | 1.61  
 2457997.4626113 | 1.64  
 2457997.4634061 | 1.64  
 2457997.4638474 | 1.63  
 2457997.4642916 | 1.63  
 2457997.4647352 | 1.66  
 2457997.4653671 | 1.68  
 2457997.4658180 | 1.65  
 2457997.4695074 | 1.61  
 2457997.4699774 | 1.63  
 2457997.4704321 | 1.64  
 2457997.4713033 | 1.65  
 2457997.4717518 | 1.66  
 2457997.4722023 | 1.69  
 2457997.4726559 | 1.71  
 2457997.4731046 | 1.72  
 2457997.4735679 | 1.71  
 2457997.4740163 | 1.71  
 2457997.4744631 | 1.70  
 2457997.4749164 | 1.68  
 2457997.4753682 | 1.64  
 2457997.4758147 | 1.73  
 2457997.4762669 | 1.72  
 2457997.4767217 | 1.69  
 2457997.4771864 | 1.66  
 2457997.4776337 | 1.64  
 2457997.4784024 | 1.63  
 2457997.4788519 | 1.63  
 2457997.4792959 | 1.62  
 2457997.4797393 | 1.60  
 2457997.4801859 | 1.60  
 2457997.4806454 | 1.71  
 2457997.4810975 | 1.69  
 2457997.4815432 | 1.69  
 2457997.4819915 | 1.69  
 2457997.4824372 | 1.69  
 2457997.4828930 | 1.70  
 2457997.4833515 | 1.71  
 2457997.4838201 | 1.81  
 2457997.4842735 | 1.83  
 2457997.4847458 | 1.73  
 2457997.4852045 | 1.75  
 2457997.4856639 | 1.78  
 2457997.4861169 | 1.78  
 2457997.4865640 | 1.87  
 2457997.4873272 | 1.88  
 2457997.4881559 | 1.88  
 2457997.4886334 | 1.89  
 2457997.4890939 | 1.90  
 2457997.4895463 | 1.90  
 2457997.4899981 | 1.79  
 2457997.4907498 | 1.80  
 2457997.4912443 | 1.80  
 2457997.4916926 | 1.80  
 2457997.4921422 | 1.81  
 2457997.4926089 | 1.88  
 2457997.4930658 | 1.89  
 2457997.4935188 | 1.83  
 2457997.4939723 | 1.84  
 2457997.4944444 | 1.84  
 2457997.4948980 | 1.85  
 2457997.4953552 | 1.83  
 2457997.4958032 | 1.85  
 2457997.4962623 | 1.77  
 2457997.4967204 | 1.79  
 2457997.4976218 | 1.80  
 2457997.4980670 | 1.80  
 2457997.4985080 | 1.81  
 2457997.4989503 | 1.80  
 2457997.4993912 | 1.79  
 2457997.4998334 | 1.77  
 2457997.5003032 | 1.75  
 2457997.5007623 | 1.74  
 2457997.5012201 | 1.72  
 2457997.5016751 | 1.64  
 2457997.5021155 | 1.61  
 2457997.5025598 | 1.57  
 2457997.5030020 | 1.56  
 2457997.5034436 | 1.54  
 2457997.5038840 | 1.53  
 2457997.5043332 | 1.52  
 2457997.5047878 | 1.50  
 2457997.5052292 | 1.47  
 2457997.5056688 | 1.44  
 2457997.5061100 | 1.40  
 2457997.5065492 | 1.39  
 2457997.5069920 | 1.37  
 2457997.5074319 | 1.36  
 2457997.5078748 | 1.35  
 2457997.5083275 | 1.35  
 2457997.5087697 | 1.35  
 2457997.5092097 | 1.34  
 2457997.5096518 | 1.34  
 2457997.5100931 | 1.33  
 2457997.5105349 | 1.31  
 2457997.5109763 | 1.30  
 2457997.5114188 | 1.29  
 2457997.5118745 | 1.28  
 2457997.5123151 | 1.25  
 2457997.5127559 | 1.23  
 2457997.5131971 | 1.21  
 2457997.5136370 | 1.20  
 2457997.5140782 | 1.19  
 2457997.5145194 | 1.19  
 2457997.5149783 | 1.17  
 2457997.5154195 | 1.16  
 2457997.5158672 | 1.15  
 2457997.5163086 | 1.14  
 2457997.5167485 | 1.13  
 2457997.5171898 | 1.13  
 2457997.5176296 | 1.13  
 2457997.5180702 | 1.13  
 2457997.5185279 | 1.15  
 2457997.5189696 | 1.17  
 2457997.5194091 | 1.19  
 2457997.5198499 | 1.21  
 2457997.5202901 | 1.20  
 2457997.5207307 | 1.21  
 2457997.5211748 | 1.24  
 2457997.5216169 | 1.26  
 2457997.5220719 | 1.27  
 2457997.5225131 | 1.28  
 2457997.5229549 | 1.30  
 2457997.5233974 | 1.31  
 2457997.5238370 | 1.33  
 2457997.5242786 | 1.34  
 2457997.5247191 | 1.34  
 2457997.5251617 | 1.35  
 2457997.5256179 | 1.35  
 2457997.5260585 | 1.34  
 2457997.5264989 | 1.35  
 2457997.5269395 | 1.36  
 2457997.5273791 | 1.35  
 2457997.5278210 | 1.35  
 2457997.5282619 | 1.36  
 2457997.5287032 | 1.37  
 2457997.5291631 | 1.38  
 2457997.5296049 | 1.38  
 2457997.5300451 | 1.39  
 2457997.5304879 | 1.40  
 2457997.5309281 | 1.41  
 2457997.5313699 | 1.41  
 2457997.5318097 | 1.53  
 2457997.5322512 | 1.53  
 2457997.5327060 | 1.54  
 2457997.5331473 | 1.56  
 2457997.5335872 | 1.57  
 2457997.5340284 | 1.59  
 2457997.5344761 | 1.60  
 2457997.5349195 | 1.69  
 2457997.5353601 | 1.70  
 2457997.5358181 | 1.71  
 2457997.5362594 | 1.72  
 2457997.5367013 | 1.72  
 2457997.5371412 | 1.75  
 2457997.5375827 | 1.78  
 2457997.5380227 | 1.79  
 2457997.5384648 | 1.81  
 2457997.5389056 | 1.83  
 2457997.5393608 | 1.85  
 2457997.5398026 | 1.85  
 2457997.5402444 | 1.74  
 2457997.5406844 | 1.74  
 2457997.5411261 | 1.75  
 2457997.5415664 | 1.76  
 2457997.5420106 | 1.79  
 2457997.5424520 | 1.80  
 2457997.5429095 | 1.83  
 2457997.5433498 | 1.76  
 2457997.5437911 | 1.78  
 2457997.5442322 | 1.79  
 2457997.5446741 | 1.81  
 2457997.5451159 | 1.81  
 2457997.5455571 | 1.80  
 2457997.5460041 | 1.79  
 2457997.5464620 | 1.78  
 2457997.5469023 | 1.78  
 2457997.5473460 | 1.86  
 2457997.5477869 | 1.86  
 2457997.5482288 | 1.88  
 2457997.5486718 | 1.89  
 2457997.5491131 | 1.90  
 2457997.5495542 | 1.91  
 2457997.5500153 | 1.91  
 2457997.5504575 | 1.92  
 2457997.5508997 | 1.91  
 2457997.5513433 | 1.88  
 2457997.5517845 | 1.88  
 2457997.5522249 | 1.87  
 2457997.5526677 | 1.87  
 2457997.5531142 | 1.87  
 2457997.5535703 | 1.87  
 2457997.5540130 | 1.88  
 2457997.5544559 | 1.88  
 2457997.5548978 | 1.89  
 2457997.5553388 | 1.90  
 2457997.5557818 | 1.81  
 2457997.5562233 | 1.81  
 2457997.5566836 | 1.80  
 2457997.5571239 | 1.88  
 2457997.5575657 | 1.88  
 2457997.5580066 | 1.88  
 2457997.5584485 | 1.87  
 2457997.5588889 | 1.85  
 2457997.5593321 | 1.85  
 2457997.5597724 | 1.86  
 2457997.5602313 | 1.85  
 2457997.5606727 | 1.86  
 2457997.5611149 | 1.85  
 2457997.5619965 | 1.85  
 2457997.5624380 | 1.85  
 2457997.5628804 | 1.86  
 2457997.5633210 | 1.86  
 2457997.5637791 | 1.86  
 2457997.5642198 | 1.95  
 2457997.5646692 | 1.96  
 2457997.5651117 | 1.95  
 2457997.5655550 | 1.96  
 2457997.5659959 | 1.90  
 2457997.5664369 | 1.93  
 2457997.5668796 | 1.93  
 2457997.5673384 | 1.94  
 2457997.5677804 | 1.94  
 2457997.5682394 | 1.97  
 2457997.5686809 | 1.98  
 2457997.5691245 | 1.99  
 2457997.5695668 | 1.99  
 2457997.5700092 | 1.98  
 2457997.5704519 | 1.97  
 2457997.5709123 | 1.96  
 2457997.5713542 | 2.06  
 2457997.5717958 | 2.05  
 2457997.5722454 | 2.03  
 2457997.5726875 | 1.94  
 2457997.5731299 | 1.93  
 2457997.5735711 | 1.95  
 2457997.5744715 | 1.97  
 2457997.5749140 | 1.98  
 2457997.5753556 | 1.98  
 2457997.5758101 | 1.98  
 2457997.5762749 | 1.98  
 2457997.5767191 | 2.08  
 2457997.5771602 | 2.07  
 2457997.5776188 | 2.07  
 2457997.5780615 | 2.09  
 2457997.5785051 | 2.10  
 2457997.5789472 | 2.11  
 2457997.5793899 | 2.13  
 2457997.5798311 | 2.18  
 2457997.5802819 | 2.08  
 2457997.5807244 | 2.09  
 2457997.5811851 | 2.12  
 2457997.5816284 | 2.14  
 2457997.5820728 | 2.14  
 2457997.5825165 | 2.12  
 2457997.5829571 | 2.11  
 2457997.5834002 | 2.07  
 2457997.5838517 | 2.06  
 2457997.5842942 | 2.13  
 2457997.5847533 | 2.11  
 2457997.5856362 | 2.01  
 2457997.5860782 | 1.99  
 2457997.5865197 | 1.96  
 2457997.5869619 | 1.94  
 2457997.5874039 | 2.03  
 2457997.5879058 | 2.02  
 2457997.5883485 | 1.99  
 2457997.5887912 | 1.95  
 2457997.5892334 | 1.94  
 2457997.5896742 | 1.94  
 2457997.5901181 | 1.92  
 2457997.5905602 | 1.90  
 2457997.5910026 | 1.88  
 2457997.5914664 | 1.88  
 2457997.5919082 | 1.87  
 2457997.5923493 | 1.88  
 2457997.5927921 | 1.86  
 2457997.5932339 | 1.77  
 2457997.5936775 | 1.77  
 2457997.5941180 | 1.77  
 2457997.5945602 | 1.75  
 2457997.5950190 | 1.74  
 2457997.5954618 | 1.73  
 2457997.5959031 | 1.59  
 2457997.5963449 | 1.58  
 2457997.5967861 | 1.58  
 2457997.5972289 | 1.57  
 2457997.5976717 | 1.57  
 2457997.5981144 | 1.56  
 2457997.5985729 | 1.56  
 2457997.5990157 | 1.55  
 2457997.5994576 | 1.54  
 2457997.5998998 | 1.51  
 2457997.6003401 | 1.50  
 2457997.6007825 | 1.48  
 2457997.6012238 | 1.49  
 2457997.6016659 | 1.49  
 2457997.6021247 | 1.58  
 2457997.6025748 | 1.57  
 2457997.6030158 | 1.58  
 2457997.6034582 | 1.58  
 2457997.6040224 | 1.58  
 2457997.6044657 | 1.59  
 2457997.6049078 | 1.59  
 2457997.6053687 | 1.59  
 2457997.6058093 | 1.61  
 2457997.6062565 | 1.61  
 2457997.6067014 | 1.62  
 2457997.6071442 | 1.64  
 2457997.6075847 | 1.66  
 2457997.6080278 | 1.67  
 2457997.6084684 | 1.69  
 2457997.6089301 | 1.69  
 2457997.6093720 | 1.70  
 2457997.6098148 | 1.69  
 2457997.6102598 | 1.69  
 2457997.6107025 | 1.59  
 2457997.6115867 | 1.59  
 2457997.6120278 | 1.59  
 2457997.6124891 | 1.61  
 2457997.6129301 | 1.62  
 2457997.6133731 | 1.62  
 2457997.6138258 | 1.62  
 2457997.6142680 | 1.71  
 2457997.6147116 | 1.69  
 2457997.6151531 | 1.67  
 2457997.6155953 | 1.65  
 2457997.6160540 | 1.63  
 2457997.6164977 | 1.62  
 2457997.6169405 | 1.62  
 2457997.6173821 | 1.61  
 2457997.6178284 | 1.60  
 2457997.6182741 | 1.59  
 2457997.6187157 | 1.59  
 2457997.6191786 | 1.59  
 2457997.6196215 | 1.59  
 2457997.6200629 | 1.60  
 2457997.6205048 | 1.59  
 2457997.6209475 | 1.57  
 2457997.6213889 | 1.56  
 2457997.6218322 | 1.57  
 2457997.6222737 | 1.57  
 2457997.6227347 | 1.48  
 2457997.6231757 | 1.48  
 2457997.6236188 | 1.48  
 2457997.6240619 | 1.48  
 2457997.6245038 | 1.49  
 2457997.6249463 | 1.47  
 2457997.6253906 | 1.47  
 2457997.6258316 | 1.48  
 2457997.6262928 | 1.49  
 2457997.6267339 | 1.50  
 2457997.6271770 | 1.50  
 2457997.6276203 | 1.51  
 2457997.6280635 | 1.53  
 2457997.6285044 | 1.55  
 2457997.6289469 | 1.65  
 2457997.6293938 | 1.67  
 2457997.6298549 | 1.67  
 2457997.6302998 | 1.69  
 2457997.6307412 | 1.71  
 2457997.6311843 | 1.72  
 2457997.6316268 | 1.73  
 2457997.6320704 | 1.74  
 2457997.6325131 | 1.75  
 2457997.6330471 | 1.76  
 2457997.6334977 | 1.79  
 2457997.6343824 | 1.81  
 2457997.6348257 | 1.82  
 2457997.6352683 | 1.82  
 2457997.6357104 | 1.82  
 2457997.6361547 | 1.83  
 2457997.6366169 | 1.85  
 2457997.6370602 | 1.85  
 2457997.6375021 | 1.84  
 2457997.6379453 | 1.74  
 2457997.6383889 | 1.73  
 2457997.6388321 | 1.74  
 2457997.6392755 | 1.72  
 2457997.6397200 | 1.71  
 2457997.6401804 | 1.71  
 2457997.6406235 | 1.70  
 2457997.6410644 | 1.68  
 2457997.6415084 | 1.67  
 2457997.6419499 | 1.65  
 2457997.6423922 | 1.63  
 2457997.6428344 | 1.60  
 2457997.6432775 | 1.59  
 2457997.6437401 | 1.58  
 2457997.6441831 | 1.57  
 2457997.6446263 | 1.55  
 2457997.6450684 | 1.52  
 2457997.6455130 | 1.49  
 2457997.6459551 | 1.49  
 2457997.6464002 | 1.51  
 2457997.6468413 | 1.52  
 2457997.6473033 | 1.53  
 2457997.6477441 | 1.57  
 2457997.6481870 | 1.59  
 2457997.6486289 | 1.60  
 2457997.6490723 | 1.62  
 2457997.6495161 | 1.67  
 2457997.6499600 | 1.70  
 2457997.6504199 | 1.73  
 2457997.6508634 | 1.75  
 2457997.6513077 | 1.76  
 2457997.6517530 | 1.76  
 2457997.6521965 | 1.77  
 2457997.6526413 | 1.79  
 2457997.6533418 | 1.80  
 2457997.6537843 | 1.81  
 2457997.6542489 | 1.82  
 2457997.6546910 | 1.82  
 2457997.6551345 | 1.87  
 2457997.6555774 | 1.86  
 2457997.6560202 | 1.97  
 2457997.6564645 | 1.91  
 2457997.6569084 | 1.88  
 2457997.6573716 | 1.85  
 2457997.6578134 | 1.82  
 2457997.6582559 | 1.80  
 2457997.6586990 | 1.76  
 2457997.6591846 | 1.73  
 2457997.6596403 | 1.71  
 2457997.6600846 | 1.69  
 2457997.6605271 | 1.68  
 2457997.6609884 | 1.67  
 2457997.6614352 | 1.66  
 2457997.6618763 | 1.65  
 2457997.6623198 | 1.66  
 2457997.6627614 | 1.68  
 2457997.6632040 | 1.78  
 2457997.6636639 | 1.73  
 2457997.6641085 | 1.73  
 2457997.6645684 | 1.62  
 2457997.6650130 | 1.73  
 2457997.6654543 | 1.75  
 2457997.6658983 | 1.77  
 2457997.6663421 | 1.78  
 2457997.6667878 | 1.78  
 2457997.6673137 | 1.80  
 2457997.6677952 | 1.83  
 2457997.6686814 | 1.84  
 2457997.6691289 | 1.88  
 2457997.6695734 | 1.88  
 2457997.6700182 | 1.89  
 2457997.6704632 | 1.91  
 2457997.6709054 | 1.92  
 2457997.6713686 | 1.91  
 2457997.6718128 | 1.91  
 2457997.6722570 | 1.81  
 2457997.6726988 | 1.78  
 2457997.6731444 | 1.77  
 2457997.6735868 | 1.77  
 2457997.6740309 | 1.66  
 2457997.6744741 | 1.65  
 2457997.6749430 | 1.63  
 2457997.6753874 | 1.63  
 2457997.6758328 | 1.61  
 2457997.6762747 | 1.60  
 2457997.6767187 | 1.56  
 2457997.6771616 | 1.56  
 2457997.6776055 | 1.62  
 2457997.6780490 | 1.61  
 2457997.6785116 | 1.63  
 2457997.6789545 | 1.64  
 2457997.6793980 | 1.63  
 2457997.6798445 | 1.64  
 2457997.6802865 | 1.64  
 2457997.6807330 | 1.69  
 2457997.6811761 | 1.72  
 2457997.6816396 | 1.73  
 2457997.6820829 | 1.72  
 2457997.6825360 | 1.72  
 2457997.6829797 | 1.71  
 2457997.6834234 | 1.72  
 2457997.6838657 | 1.74  
 2457997.6843097 | 1.74  
 2457997.6847518 | 1.74  
 2457997.6852150 | 1.75  
 2457997.6856591 | 1.74  
 2457997.6861042 | 1.66  
 2457997.6865545 | 1.67  
 2457997.6869990 | 1.64  
 2457997.6874439 | 1.62  
 2457997.6878893 | 1.62  
 2457997.6883338 | 1.60  
 2457997.6887988 | 1.58  
 2457997.6892487 | 1.52  
 2457997.6896917 | 1.57  
 2457997.6901352 | 1.55  
 2457997.6905787 | 1.55  
 2457997.6910256 | 1.56  
 2457997.6914688 | 1.61  
 2457997.6919145 | 1.64  
 2457997.6923797 | 1.63  
 2457997.6928253 | 1.64  
 2457997.6932686 | 1.64  
 2457997.6938126 | 1.66  
 2457997.6942616 | 1.67  
 2457997.6951488 | 1.68  
 2457997.6956103 | 1.68  
 2457997.6960534 | 1.68  
 2457997.6964975 | 1.68  
 2457997.6969415 | 1.67  
 2457997.6973850 | 1.66  
 2457997.6978277 | 1.67  
 2457997.6982793 | 1.68  
 2457997.6987224 | 1.60  
 2457997.6991856 | 1.60  
 2457997.6996281 | 1.61  
 2457997.7000721 | 1.59  
 2457997.7005153 | 1.56  
 2457997.7009587 | 1.54  
 2457997.7014031 | 1.60  
 2457997.7018565 | 1.60  
 2457997.7023009 | 1.60  
 2457997.7027660 | 1.61  
 2457997.7032124 | 1.64  
 2457997.7036577 | 1.65  
 2457997.7041038 | 1.68  
 2457997.7045478 | 1.70  
 2457997.7049927 | 1.71  
 2457997.7054565 | 1.72  
 2457997.7059163 | 1.74  
 2457997.7063672 | 1.72  
 2457997.7068115 | 1.72  
 2457997.7072558 | 1.73  
 2457997.7077005 | 1.72  
 2457997.7081442 | 1.71  
 2457997.7085894 | 1.72  
 2457997.7090356 | 1.82  
 2457997.7095008 | 1.82  
 2457997.7099477 | 1.74  
 2457997.7103915 | 1.73  
 2457997.7108358 | 1.71  
 2457997.7112794 | 1.70  
 2457997.7117241 | 1.65  
 2457997.7121669 | 1.61  
 2457997.7126133 | 1.58  
 2457997.7130844 | 1.56  
 2457997.7135331 | 1.58  
 2457997.7139775 | 1.60  
 2457997.7144202 | 1.64  
 2457997.7148619 | 1.67  
 2457997.7153059 | 1.69  
 2457997.7157503 | 1.68  
 2457997.7161957 | 1.69  
 2457997.7166622 | 1.70  
 2457997.7171162 | 1.71  
 2457997.7175615 | 1.61  
 2457997.7180044 | 1.61  
 2457997.7184500 | 1.62  
 2457997.7188947 | 1.64  
 2457997.7193417 | 1.64  
 2457997.7197970 | 1.66  
 2457997.7202489 | 1.68  
 2457997.7206934 | 1.80  
 2457997.7211392 | 1.79  
 2457997.7215859 | 1.89  
 2457997.7220311 | 1.89  
 2457997.7224729 | 1.89  
 2457997.7229200 | 1.84  
 2457997.7233837 | 1.81  
 2457997.7238281 | 1.79  
 2457997.7242722 | 1.80  
 2457997.7247149 | 1.82  
 2457997.7252943 | 1.84  
 2457997.7257400 | 1.83  
 2457997.7261840 | 1.83  
 2457997.7268517 | 1.83  
 2457997.7272976 | 1.82  
 2457997.7277419 | 1.81  
 2457997.7281927 | 1.81  
 2457997.7286365 | 1.80  
 2457997.7290815 | 1.77  
 2457997.7295269 | 1.67  
 2457997.7299744 | 1.67  
 2457997.7304397 | 1.58  
 2457997.7308843 | 1.58  
 2457997.7313263 | 1.60  
 2457997.7317699 | 1.60  
